NumberActors,TotalFatalities,StartYear,StartMonth,EndMonth,Region,DurationM,DurationY
2,0,1869,0,0,Europa,0,1
2,1500,1869,0,0,Africa,0,1
2,0,1869,0,0,Africa,0,0
3,0,1869,0,0,Africa,0,3
5,228000,1870,7,2,Europa,7,1
2,0,1870,9,9,Europa,0,0
2,0,1870,0,0,Africa,0,0
4,0,1870,0,0,Africa,0,6
2,2000,1870,5,3,Sud America,10,1
2,600,1870,7,9,Europa,2,0
2,0,1870,0,0,Asia Centrale,0,0
2,0,1871,0,0,Nord America,0,0
2,25900,1871,3,5,Europa,2,0
2,1500,1871,3,1,Africa,10,1
2,0,1871,2,2,Africa,0,0
2,0,1871,0,0,Africa,0,0
2,0,1871,0,0,Africa,0,5
2,0,1871,0,0,Asia Centrale,0,0
2,0,1871,7,7,Asia Sud-Est,0,0
2,0,1871,6,6,Asia Sud-Est,0,0
3,14000,1872,5,2,Europa,45,4
2,0,1872,0,0,Africa,0,0
2,0,1872,0,0,Africa,0,0
2,0,1873,0,0,Nord America,0,0
2,0,1873,10,5,Sud America,7,1
2,0,1873,0,0,Sud America,0,1
2,0,1873,0,0,Asia Centrale,0,0
2,1500,1873,0,0,Africa,0,2
2,0,1873,0,1,Africa,0,1
3,20000,1873,1,2,Africa,13,1
2,0,1873,0,0,Africa,0,0
2,0,1873,0,0,Asia Centrale,0,3
2,0,1873,0,0,Asia Sud-Est,0,0
3,30000,1873,11,2,Asia Sud-Est,3,1
2,200000,1873,3,9,Asia Sud-Est,78,6
2,0,1874,0,0,Nord America,0,1
2,1000,1874,9,5,Sud America,8,1
3,7000,1874,0,3,Africa,0,2
2,0,1874,0,0,Africa,0,0
3,0,1874,2,3,Asia Sud-Est,1,0
2,0,1874,4,10,Asia Sud-Est,6,0
6,300000,1875,7,1,Europa,30,3
2,0,1875,0,0,Europa,0,1
2,0,1875,0,0,Africa,0,0
2,0,1875,0,0,Africa,0,0
2,0,1875,0,0,Africa,0,0
2,0,1875,0,0,Asia Centrale,0,1
2,0,1875,9,9,Asia Sud-Est,0,0
2,1000,1876,2,5,Nord America,15,1
2,1000,1876,11,7,Sud America,8,1
2,20000,1876,0,0,Europa,0,9
2,0,1876,0,0,Europa,0,0
2,0,1876,0,0,Africa,0,0
2,0,1876,0,0,Africa,0,1
2,0,1876,0,1,Asia Sud-Est,0,2
2,0,1876,0,0,Asia Sud-Est,0,1
2,0,1876,10,10,Asia Sud-Est,0,0
2,0,1876,10,10,Asia Sud-Est,0,0
2,0,1876,10,11,Asia Sud-Est,1,0
3,218000,1877,4,1,Europa,9,1
4,0,1877,0,0,Africa,0,9
2,1000,1877,8,4,Africa,8,1
2,0,1877,0,0,Africa,0,1
2,20000,1877,0,0,Asia Centrale,0,4
2,14000,1877,1,9,Asia Sud-Est,8,0
3,13000,1878,11,9,Asia Sud-Est,22,2
2,1500,1878,0,0,Sud America,0,5
3,6000,1878,7,10,Europa,3,0
3,0,1878,0,0,Europa,0,0
2,2500,1878,0,0,Africa,0,1
3,0,1878,0,0,Africa,0,0
3,0,1878,12,12,Africa,0,0
2,0,1878,0,0,Africa,0,0
2,0,1878,0,0,Africa,0,0
2,0,1878,0,0,Africa,0,0
2,0,1878,0,0,Africa,0,3
0,0,1878,0,0,Africa,0,0
2,0,1878,0,0,Africa,0,0
2,0,1878,0,0,Africa,0,4
2,14000,1879,1,7,Africa,6,0
3,13868,1879,2,1,Sud America,23,2
2,1000,1879,5,5,Sud America,0,0
2,80000,1879,0,0,Sud America,0,0
2,1000,1880,6,7,Sud America,1,0
2,0,1880,0,0,Africa,0,1
2,0,1880,0,0,Africa,0,4
2,0,1880,5,5,Africa,0,0
2,0,1880,0,0,Africa,0,12
2,1200,1880,9,5,Africa,8,1
2,18000,1880,10,2,Africa,4,1
2,2000,1880,0,0,Africa,0,0
3,0,1880,0,0,Africa,0,0
2,0,1880,0,0,Africa,0,2
2,0,1880,0,0,Africa,0,0
4,0,1880,9,0,Asia Sud-Est,0,28
2,0,1881,0,0,Sud America,0,2
3,0,1881,0,0,Europa,0,0
2,1500,1881,3,12,Africa,21,1
2,1200,1881,6,0,Africa,0,2
2,2250,1881,2,9,Africa,19,1
3,28000,1881,8,12,Africa,52,4
2,0,1881,0,0,Africa,0,0
2,0,1881,0,0,Africa,0,7
3,0,1881,0,0,Africa,0,1
2,0,1881,0,0,Africa,0,0
2,0,1881,0,0,Africa,0,1
2,0,1881,6,9,Asia Sud-Est,3,0
2,0,1881,0,0,Asia Sud-Est,0,0
2,0,1881,0,0,Asia Sud-Est,0,0
2,0,1881,0,0,Asia Sud-Est,0,2
2,500,1882,0,5,Africa,0,7
2,2000,1882,0,0,Europa,0,0
2,0,1882,1,1,Africa,0,0
2,0,1882,0,0,Africa,0,0
3,0,1882,0,0,Africa,0,0
4,6500,1882,3,8,Asia Sud-Est,17,1
4,0,1882,7,7,Asia Sud-Est,0,0
2,0,1883,0,0,Africa,0,0
2,0,1883,1,1,Africa,12,1
2,0,1883,10,8,Sud America,10,1
2,0,1883,3,3,Africa,0,0
2,0,1883,2,2,Africa,12,1
2,1000,1883,0,0,Medio Oriente,0,1
2,0,1883,0,0,Asia Sud-Est,0,0
2,0,1883,0,0,Asia Sud-Est,0,0
3,1000,1883,6,12,Africa,30,2
0,0,1883,0,2,Africa,0,1
3,12100,1883,12,6,Asia Sud-Est,18,2
2,1000,1884,11,8,Sud America,9,1
2,0,1884,4,4,Africa,0,0
2,0,1884,4,7,Africa,15,1
0,0,1884,9,0,Africa,0,1
2,0,1884,0,0,Africa,0,0
2,0,1884,0,0,Asia Centrale,0,0
4,0,1884,12,12,Asia Sud-Est,0,0
2,0,1885,0,5,Nord America,0,0
5,1000,1885,3,4,Nord America,1,0
3,3000,1885,11,1,Europa,2,1
6,10000,1885,6,0,Africa,0,10
2,0,1885,0,3,Africa,0,4
2,0,1885,0,0,Africa,0,8
2,1000,1885,0,0,Africa,0,1
2,0,1885,0,0,Africa,0,2
4,1000,1885,0,0,Africa,0,8
2,0,1885,6,0,Africa,0,10
3,1500,1885,0,0,Africa,0,11
2,1000,1885,3,3,Asia Centrale,0,0
2,6000,1885,11,0,Asia Sud-Est,0,9
3,0,1885,0,10,Asia Sud-Est,0,8
3,0,1885,4,4,Asia Sud-Est,0,0
2,0,1886,0,0,Africa,0,0
2,150,1886,5,6,Africa,1,0
2,0,1886,0,0,Africa,0,0
3,0,1886,0,0,Asia Sud-Est,0,1
2,0,1887,0,0,Africa,0,9
2,0,1887,0,0,Africa,0,2
2,1000,1887,1,0,Africa,0,1
2,0,1887,0,0,Africa,0,2
2,0,1887,0,0,Africa,0,7
2,3000,1888,0,0,Europa,0,1
2,0,1888,0,0,Africa,0,3
3,1000,1888,8,8,Africa,24,2
2,0,1888,0,0,Africa,0,0
2,0,1888,9,9,Asia Sud-Est,0,0
3,0,1889,7,11,Nord America,4,0
2,1500,1889,0,3,Africa,0,1
2,0,1889,7,8,Africa,1,0
2,400,1890,11,1,Nord America,2,1
2,0,1890,7,7,Sud America,0,0
2,1000,1890,0,0,Africa,0,2
2,1000,1890,0,0,Africa,0,8
2,0,1890,0,0,Africa,0,0
2,400,1890,0,0,Africa,0,4
2,0,1890,1,1,Africa,0,0
2,11000,1891,1,8,Sud America,7,0
3,1500,1891,9,8,Sud America,47,4
2,0,1891,0,0,Africa,0,0
3,0,1891,2,2,Africa,0,0
2,0,1891,0,0,Africa,0,0
2,0,1891,8,0,Africa,0,2
0,0,1891,2,0,Africa,0,0
2,0,1891,2,9,Asia Sud-Est,31,2
3,1000,1891,0,11,Asia Sud-Est,0,3
2,1500,1892,8,0,Africa,0,1
2,0,1892,0,0,Africa,0,2
2,0,1892,0,0,Africa,0,0
2,4000,1892,0,0,Africa,0,1
2,0,1892,5,5,Africa,0,0
2,0,1892,0,0,Africa,0,0
3,20000,1892,10,2,Africa,16,2
2,1000,1892,0,0,Africa,0,0
2,0,1892,0,0,Africa,0,1
2,0,1892,8,0,Africa,0,0
2,0,1892,0,0,Asia Sud-Est,0,2
2,1000,1892,0,10,Asia Sud-Est,0,1
2,2000,1893,9,4,Sud America,7,1
2,0,1893,7,9,Sud America,2,0
3,40000,1893,1,0,Europa,0,4
2,2500,1893,0,0,Africa,0,1
3,800,1893,0,0,Africa,0,1
2,1000,1893,0,0,Africa,0,1
2,1000,1893,0,0,Africa,0,2
2,0,1893,4,9,Africa,17,1
3,0,1893,7,1,Africa,6,1
2,1500,1893,0,0,Africa,0,0
2,4000,1894,10,3,Sud America,5,1
2,0,1894,0,0,Africa,0,1
2,0,1894,11,5,Africa,6,1
2,0,1894,0,0,Africa,0,0
2,8000,1894,11,0,Africa,0,11
2,1000,1894,10,7,Africa,45,4
2,19000,1894,7,10,Africa,27,2
2,400,1894,0,0,Asia Sud-Est,0,0
2,1000,1894,0,0,Asia Sud-Est,0,0
4,0,1894,5,11,Asia Sud-Est,6,0
2,15000,1894,6,3,Asia Sud-Est,9,1
3,130000,1895,2,8,Nord America,42,3
2,400,1895,0,1,Africa,0,1
2,43,1895,1,2,Africa,1,0
2,0,1895,0,0,Africa,0,0
2,0,1895,7,10,Africa,3,0
2,0,1895,0,0,Africa,0,0
0,0,1895,0,0,Africa,0,2
2,1000,1895,0,0,Africa,0,1
3,0,1895,11,11,Africa,0,0
2,0,1895,12,1,Africa,1,1
2,0,1895,0,0,Africa,0,4
2,0,1895,3,4,Asia Sud-Est,1,0
2,0,1895,12,1,Asia Sud-Est,1,1
2,0,1895,0,0,Asia Centrale,0,0
2,0,1895,10,10,Asia Sud-Est,0,0
2,5000,1896,10,10,Sud America,12,1
4,1000,1896,2,12,Europa,34,2
2,1000,1896,0,0,Medio Oriente,0,0
4,16000,1896,3,11,Africa,44,3
3,1000,1896,3,0,Africa,0,3
5,0,1896,3,0,Africa,0,0
2,0,1896,8,8,Africa,0,0
3,0,1896,0,0,Africa,0,0
2,0,1896,0,0,Asia Centrale,0,0
2,0,1896,0,0,Asia Sud-Est,0,0
2,2000,1896,8,8,Asia Sud-Est,24,2
2,0,1897,3,4,Nord America,1,0
2,0,1897,0,0,Sud America,0,0
2,2000,1897,4,5,Europa,1,0
2,1500,1897,1,2,Africa,1,0
2,0,1897,0,0,Africa,0,0
2,0,1897,0,0,Africa,0,3
3,0,1897,6,12,Africa,6,0
2,0,1897,0,0,Africa,0,0
2,0,1897,2,0,Africa,0,2
2,1500,1897,6,0,Africa,0,4
2,0,1897,0,0,Africa,0,0
2,0,1897,0,0,Africa,0,1
2,0,1897,0,0,Africa,0,3
2,0,1897,0,0,Africa,0,2
2,1000,1897,8,4,Asia Sud-Est,8,1
2,0,1898,0,0,Sud America,0,1
2,200000,1898,4,8,Asia Sud-Est,4,0
2,0,1898,5,5,Europa,0,0
2,0,1898,0,0,Asia Centrale,0,0
3,2000,1898,2,5,Africa,3,0
2,0,1898,0,0,Africa,0,0
2,0,1898,0,0,Africa,0,0
2,0,1898,0,0,Africa,0,0
2,0,1898,0,0,Africa,0,0
2,0,1898,0,0,Africa,0,2
2,0,1898,1,1,Africa,0,0
3,0,1898,0,0,Africa,0,0
2,0,1898,0,0,Asia Sud-Est,0,0
2,0,1898,0,0,Asia Sud-Est,0,0
2,0,1898,9,9,Asia Sud-Est,0,0
2,150000,1899,7,6,Sud America,47,4
2,1000,1899,0,0,Africa,0,2
2,0,1899,0,0,Africa,0,0
2,35000,1899,10,5,Africa,31,3
2,0,1899,0,0,Africa,0,2
0,0,1899,0,0,Africa,0,0
2,0,1899,0,0,Africa,0,0
2,0,1899,0,0,Africa,0,0
4,6000,1899,9,3,Africa,66,6
2,2000,1899,0,0,Africa,0,1
2,120000,1899,2,5,Asia Sud-Est,39,3
2,0,1900,0,0,Africa,0,1
2,0,1900,0,0,Africa,0,2
2,1000,1900,3,9,Africa,42,3
2,0,1900,0,0,Africa,0,0
2,4000,1900,9,10,Asia Sud-Est,1,0
2,5000,1900,7,7,Asia Centrale,0,0
8,16000,1900,6,5,Asia Sud-Est,11,1
2,0,1901,0,0,Africa,0,0
2,0,1901,0,0,Africa,0,0
2,0,1901,0,7,Africa,0,0
2,600,1901,0,0,Asia Sud-Est,0,5
2,0,1902,0,0,Sud America,0,0
4,0,1902,12,2,Sud America,2,1
4,1500,1902,0,0,Africa,0,12
4,0,1902,0,0,Africa,0,7
4,0,1902,0,0,Africa,0,0
2,0,1902,0,0,Africa,0,0
2,0,1902,0,0,Africa,0,0
2,0,1902,2,0,Africa,0,0
2,0,1902,3,3,Africa,0,0
2,0,1902,0,0,Africa,0,0
0,0,1902,0,0,Africa,0,0
2,0,1902,8,0,Africa,0,0
0,0,1902,0,0,Africa,0,1
2,4000,1903,8,0,Europa,0,8
4,80000,1903,10,3,Africa,41,4
2,500,1903,1,5,Africa,4,0
2,0,1903,6,6,Africa,0,0
2,1500,1903,3,8,Asia Sud-Est,17,1
3,0,1903,11,11,Sud America,0,0
2,1000,1904,1,9,Sud America,8,0
2,0,1904,8,12,Sud America,4,0
2,0,1904,0,0,Nord America,0,0
2,0,1904,0,0,Africa,0,0
2,0,1904,0,0,Africa,0,0
4,0,1904,0,0,Africa,0,7
2,0,1904,10,10,Africa,12,1
2,0,1904,0,0,Africa,0,1
2,1000,1904,0,0,Africa,0,7
2,0,1904,0,0,Africa,0,1
2,170000,1904,2,9,Asia Sud-Est,19,1
2,0,1905,0,0,Europa,0,0
2,1500,1905,1,1,Europa,12,1
2,3000,1905,10,10,Europa,0,0
2,0,1905,10,0,Europa,0,6
2,0,1905,0,0,Africa,0,0
3,0,1905,0,0,Africa,0,0
2,0,1905,0,0,Africa,0,0
2,250000,1905,7,1,Africa,18,2
2,0,1905,0,0,Africa,0,0
2,0,1905,2,2,Africa,0,0
3,0,1905,0,7,Medio Oriente,0,4
2,0,1905,0,0,Asia Sud-Est,0,5
2,1000,1905,4,9,Asia Sud-Est,17,1
2,0,1906,8,9,Nord America,1,0
3,1000,1906,5,7,Nord America,2,0
3,1000,1907,2,4,Nord America,2,0
3,0,1906,0,0,Africa,0,0
2,0,1906,3,0,Africa,0,0
2,0,1906,0,0,Africa,0,0
2,0,1906,0,0,Africa,0,0
2,0,1906,0,0,Africa,0,0
2,5000,1906,3,7,Africa,4,0
2,0,1906,0,0,Africa,0,4
2,0,1906,0,0,Asia Sud-Est,0,0
3,2000,1907,3,4,Europa,1,0
2,6000,1907,3,12,Africa,9,0
2,0,1907,0,0,Africa,0,3
2,0,1907,9,9,Africa,0,0
2,0,1907,8,8,Asia Sud-Est,0,0
2,1000,1908,0,0,Sud America,0,0
3,1100,1908,6,7,Medio Oriente,13,1
2,750,1908,0,0,Asia Sud-Est,0,0
2,0,1908,7,4,Europa,9,1
2,0,1908,2,10,Europa,32,2
4,1200,1908,6,8,Africa,2,0
2,0,1908,0,0,Africa,0,0
2,0,1908,12,12,Africa,0,0
0,0,1908,0,0,Africa,0,4
2,0,1908,0,0,Africa,0,4
3,0,1909,0,9,Nord America,0,3
3,0,1909,0,1,Nord America,0,3
2,0,1909,0,0,Europa,0,0
2,0,1909,0,0,Europa,0,0
2,1883000,1909,0,0,Europa,0,9
2,6300,1909,4,4,Europa,0,0
3,0,1909,0,7,Medio Oriente,0,0
2,10000,1909,7,3,Africa,8,1
2,0,1909,6,6,Africa,0,0
2,0,1909,0,0,Africa,0,0
9,250000,1910,11,7,Nord America,116,10
2,0,1910,10,10,Europa,0,0
2,800,1910,4,6,Europa,2,0
3,1650,1910,10,11,Africa,13,1
3,0,1910,0,0,Africa,0,1
2,2000,1911,7,5,Sud America,10,1
2,0,1911,0,0,Nord America,0,1
2,1500,1911,10,2,Asia Sud-Est,4,1
2,20000,1911,9,10,Africa,13,1
3,16000,1911,9,4,Africa,67,6
2,0,1911,6,6,Africa,0,0
2,0,1911,3,3,Africa,0,0
3,0,1912,5,6,Nord America,1,0
2,0,1912,0,0,Sud America,0,3
5,82000,1912,10,4,Europa,6,1
2,0,1912,0,0,Europa,0,0
4,1600,1912,4,7,Africa,3,0
3,500,1912,0,5,Africa,0,1
2,0,1912,0,0,Africa,0,1
2,0,1912,12,12,Asia Sud-Est,0,0
2,2000,1912,3,4,Asia Sud-Est,13,1
2,0,1912,5,6,Asia Sud-Est,1,0
5,44500,1913,5,7,Europa,2,0
2,1500,1913,0,0,Africa,0,7
2,0,1913,0,0,Africa,0,0
2,0,1913,0,0,Africa,0,5
2,10000,1913,7,9,Asia Sud-Est,2,0
2,0,1914,4,4,Nord America,0,0
2,0,1914,7,7,Europa,0,0
2,10000,1914,3,9,Asia Sud-Est,6,0
3,1000,1914,0,0,Africa,0,3
2,0,1914,1,1,Africa,0,0
2,0,1914,7,8,Africa,25,2
3,0,1914,8,8,Africa,0,0
3,0,1914,8,2,Africa,18,2
2,0,1914,8,6,Africa,22,2
2,0,1914,0,11,Africa,0,4
2,0,1914,8,7,Africa,11,1
2,0,1914,9,12,Africa,3,0
2,0,1914,0,0,Africa,0,0
20,19617000,1914,7,11,Europa,52,4
4,0,1914,11,11,Africa,36,3
3,0,1914,11,11,Medio Oriente,48,4
2,0,1914,9,11,Asia Sud-Est,2,0
3,2200,1915,7,11,Nord America,16,1
4,0,1915,2,12,Europa,10,0
2,1200000,1915,4,0,Europa,0,3
2,0,1915,3,5,Africa,50,4
2,0,1915,3,3,Africa,0,0
2,0,1915,8,2,Africa,6,1
2,0,1915,11,11,Africa,0,0
2,0,1915,0,0,Africa,0,0
0,0,1915,1,2,Africa,1,0
2,0,1915,11,6,Asia Sud-Est,7,1
2,0,1915,0,0,Asia Sud-Est,0,0
2,0,1916,0,0,Nord America,0,0
2,0,1916,4,4,Europa,0,0
0,0,1916,6,0,Medio Oriente,0,0
2,0,1916,0,0,Africa,0,1
3,2000,1916,11,0,Africa,0,1
2,0,1916,2,2,Africa,0,0
2,0,1916,0,0,Africa,0,0
2,0,1916,9,11,Africa,2,0
2,9000,1916,0,0,Asia Centrale,0,0
2,0,1916,0,0,Asia Centrale,0,0
2,0,1916,8,8,Asia Sud-Est,0,0
2,0,1917,0,0,Nord America,0,1
2,0,1917,2,6,Nord America,4,0
2,0,1917,3,3,Europa,0,0
3,400,1917,7,7,Europa,0,0
2,0,1917,9,9,Europa,0,0
2,10000,1917,11,11,Europa,0,0
2,700000,1917,12,3,Europa,39,4
2,0,1917,12,12,Asia Centrale,0,0
2,0,1917,12,11,Europa,35,3
2,0,1917,11,2,Europa,27,3
2,0,1917,12,8,Africa,8,1
2,0,1917,5,5,Africa,0,0
0,0,1917,0,0,Africa,0,0
2,1500,1917,4,4,Asia Sud-Est,0,0
2,0,1917,7,3,Asia Sud-Est,8,1
2,0,1918,0,0,Nord America,0,1
4,20000,1918,1,5,Europa,4,0
2,0,1918,6,10,Europa,28,2
2,0,1918,2,7,Europa,29,2
2,0,1918,4,11,Europa,31,2
4,0,1918,3,4,Europa,25,2
2,0,1918,0,0,Europa,0,0
2,0,1918,0,0,Europa,0,1
2,0,1918,10,11,Europa,1,0
2,0,1918,11,0,Europa,0,5
2,1000,1918,11,5,Europa,6,1
2,0,1918,12,2,Europa,2,1
2,0,1918,7,2,Africa,7,1
2,0,1918,2,0,Asia Centrale,0,6
2,0,1918,5,2,Asia Centrale,21,2
2,3000,1918,8,5,Asia Centrale,81,7
2,1500,1918,1,8,Asia Sud-Est,7,0
2,38,1919,7,8,Nord America,1,0
2,0,1919,1,2,Europa,1,0
2,0,1919,1,1,Europa,0,0
2,0,1919,10,11,Europa,1,0
2,1000,1919,11,1,Europa,26,3
2,100000,1919,1,10,Europa,21,1
2,40000,1919,11,5,Europa,6,1
2,0,1919,10,1,Europa,15,2
2,40000,1919,6,9,Europa,39,3
5,100000,1919,5,9,Europa,40,3
3,11000,1919,3,11,Europa,8,0
3,0,1919,1,1,Europa,12,1
2,5000,1919,12,7,Medio Oriente,7,1
4,47000,1919,0,7,Africa,0,8
2,0,1919,3,3,Africa,0,0
2,0,1919,0,0,Africa,0,0
2,1500,1919,5,6,Asia Sud-Est,1,0
2,1000,1919,11,2,Asia Sud-Est,3,1
2,400,1919,4,4,Asia Sud-Est,0,0
2,6670,1919,3,4,Asia Sud-Est,13,1
2,0,1920,4,5,Europa,1,0
2,1000,1920,10,10,Europa,0,0
2,9200,1920,8,8,Europa,12,1
2,2000,1920,6,0,Medio Oriente,0,1
2,0,1920,0,0,Medio Oriente,0,0
2,40000,1920,6,1,Africa,139,12
2,0,1920,4,10,Africa,54,4
2,0,1920,0,0,Africa,0,0
2,0,1920,7,7,Asia Sud-Est,0,0
2,4000,1920,9,0,Asia Sud-Est,0,0
2,0,1921,2,3,Sud America,1,0
2,0,1921,0,0,Europa,0,1
2,0,1921,5,6,Europa,1,0
4,0,1921,0,0,Asia Sud-Est,0,15
2,11000,1921,8,0,Asia Sud-Est,0,1
3,0,1921,3,11,Asia Sud-Est,44,3
2,726,1921,8,0,Asia Centrale,0,1
2,0,1922,7,10,Europa,3,0
2,0,1922,6,10,Europa,4,0
2,0,1922,12,12,Africa,0,0
2,0,1922,3,3,Africa,0,0
2,0,1922,0,0,Asia Centrale,0,0
2,0,1922,4,6,Asia Sud-Est,2,0
2,0,1922,11,0,Asia Sud-Est,0,1
2,1000,1923,0,0,Africa,0,0
2,0,1923,6,6,Europa,0,0
2,11000,1923,10,10,Asia Sud-Est,0,0
2,0,1923,8,9,Europa,1,0
2,0,1923,9,9,Europa,0,0
2,0,1923,12,5,Europa,5,1
2,0,1923,9,10,Europa,1,0
3,1000,1924,2,3,Nord America,1,0
2,1100,1924,5,12,Medio Oriente,19,1
0,0,1924,2,2,Medio Oriente,0,0
2,100,1924,0,0,Africa,0,0
4,1500,1924,3,1,Asia Sud-Est,10,1
2,0,1924,7,7,Asia Sud-Est,0,0
2,0,1924,9,10,Asia Sud-Est,1,0
2,0,1925,2,4,Europa,2,0
4,8000,1925,7,6,Medio Oriente,23,2
2,1000,1926,11,1,Asia Sud-Est,2,1
2,0,1926,3,3,Asia Sud-Est,0,0
5,65000,1926,7,6,Asia Sud-Est,23,2
2,10000,1926,8,6,Nord America,46,4
3,0,1926,11,11,Europa,0,0
0,0,1926,0,0,Africa,0,0
3,0,1927,0,0,Nord America,0,6
3,0,1927,0,0,Nord America,0,0
2,0,1927,4,4,Asia Sud-Est,0,0
2,0,1927,11,3,Asia Sud-Est,4,1
2,1250000,1927,8,12,Asia Sud-Est,112,9
2,0,1927,5,5,Asia Sud-Est,12,1
3,2500,1928,0,9,Africa,0,5
2,0,1928,0,0,Medio Oriente,0,0
4,7500,1928,11,10,Asia Sud-Est,11,1
2,200000,1928,0,0,Asia Sud-Est,0,0
2,0,1929,0,0,Nord America,0,0
2,3200,1929,8,12,Asia Sud-Est,4,0
2,0,1929,0,0,Europa,0,7
2,0,1929,0,0,Asia Centrale,0,0
2,0,1929,3,4,Asia Sud-Est,1,0
2,1000,1929,10,12,Asia Sud-Est,2,0
2,75000,1929,9,10,Asia Sud-Est,13,1
2,0,1930,0,4,Europa,0,1
2,0,1930,10,11,Sud America,1,0
2,0,1930,0,0,Sud America,0,0
2,0,1930,3,3,Africa,0,0
2,0,1930,3,3,Asia Sud-Est,12,1
2,0,1930,11,6,Asia Sud-Est,7,1
2,0,1930,2,2,Asia Sud-Est,0,0
3,0,1930,11,4,Asia Sud-Est,5,1
2,1000,1930,4,10,Asia Sud-Est,6,0
2,63000,1930,0,0,Asia Sud-Est,0,5
2,200000,1930,11,10,Asia Sud-Est,59,5
2,1100,1930,2,0,Asia Sud-Est,0,0
2,0,1930,12,8,Asia Sud-Est,8,1
2,32000,1931,12,1,Nord America,1,1
2,0,1931,8,0,Nord America,0,0
2,0,1931,0,0,Sud America,0,1
2,0,1931,0,0,Sud America,0,0
2,0,1931,4,4,Europa,0,0
2,60000,1931,9,5,Asia Sud-Est,20,2
5,20000,1931,3,8,Asia Centrale,41,3
2,0,1932,8,8,Europa,0,0
2,200000,1932,6,6,Sud America,36,3
2,0,1932,2,7,Sud America,5,0
2,800,1932,0,0,Sud America,0,0
2,1000,1932,6,8,Sud America,2,0
2,0,1932,11,11,Asia Sud-Est,0,0
2,0,1932,11,11,Asia Sud-Est,0,0
2,0,1932,6,6,Asia Sud-Est,0,0
2,0,1933,0,0,Nord America,0,1
2,0,1933,0,0,Europa,0,12
2,0,1933,1,0,Europa,0,0
2,0,1933,8,8,Medio Oriente,0,0
3,1100,1933,0,0,Medio Oriente,0,0
2,0,1933,2,3,Asia Sud-Est,1,0
3,0,1933,11,1,Asia Sud-Est,2,1
2,1300,1934,10,10,Europa,0,0
2,0,1934,10,10,Europa,0,0
2,0,1934,0,0,Medio Oriente,0,5
3,1600,1934,2,7,Europa,5,0
2,50,1934,2,8,Europa,30,2
2,1000,1934,6,7,Europa,1,0
2,118,1934,12,12,Europa,0,0
2,0,1934,5,0,Medio Oriente,0,0
2,130,1934,12,12,Africa,0,0
2,250000,1935,10,10,Africa,24,2
2,0,1935,5,5,Europa,0,0
2,0,1935,11,0,Sud America,0,0
2,0,1935,9,9,Asia Sud-Est,0,0
2,0,1935,0,0,Asia Sud-Est,0,0
2,0,1936,0,0,Europa,0,3
5,2000000,1936,7,4,Europa,33,3
2,0,1936,4,0,Medio Oriente,0,3
2,0,1936,0,0,Asia Sud-Est,0,2
3,11000,1936,0,0,Asia Sud-Est,0,2
2,1000,1936,11,12,Asia Sud-Est,1,0
2,0,1936,2,2,Asia Sud-Est,0,0
2,5000,1937,10,10,Nord America,0,0
31,40409000,1937,7,8,-9,97,8
10,0,1937,7,8,Asia Sud-Est,97,8
2,0,1937,6,7,Europa,1,0
2,0,1937,0,0,Asia Sud-Est,0,0
4,2000000,1937,7,8,Asia Sud-Est,97,8
2,0,1938,3,0,Europa,0,0
2,500,1938,10,5,Europa,7,1
2,0,1938,11,11,Europa,0,0
3,0,1938,11,3,Europa,4,1
2,1726,1938,7,8,Asia Sud-Est,1,0
2,0,1939,0,0,Europa,0,2
2,0,1939,3,3,Europa,0,0
2,0,1939,4,4,Europa,0,0
31,0,1939,9,5,Europa,68,6
2,225000,1939,11,3,Europa,4,1
2,0,1939,0,0,Africa,0,2
3,20000,1939,5,9,Asia Sud-Est,4,0
4,0,1940,9,5,Africa,32,3
5,3500,1940,0,5,Medio Oriente,0,8
2,0,1940,8,11,Africa,3,0
2,0,1940,0,5,Africa,0,1
2,0,1940,11,12,Asia Sud-Est,1,0
2,4000,1940,12,1,Asia Sud-Est,1,1
2,0,1941,0,0,Sud America,0,1
3,0,1941,0,0,Europa,0,5
5,0,1941,6,7,Medio Oriente,1,0
2,6000000,1941,0,0,Europa,0,1
3,0,1941,0,0,Medio Oriente,0,0
2,0,1941,5,5,Medio Oriente,0,0
2,60,1941,0,0,Africa,0,0
0,0,1942,0,0,Africa,0,0
2,0,1942,0,0,Africa,0,0
2,0,1942,0,0,Africa,0,0
2,0,1942,8,8,Asia Sud-Est,0,0
4,0,1942,1,5,Asia Sud-Est,40,3
2,800000,1943,0,0,Europa,0,4
2,230000,1943,11,1,Europa,158,14
2,116000,1944,5,0,Europa,0,24
2,0,1944,5,0,Sud America,0,0
3,10000,1944,12,2,Europa,2,1
2,0,1944,9,0,Europa,0,0
2,1585000,1945,0,0,Europa,0,3
4,600,1945,5,12,Medio Oriente,7,0
2,10000,1945,5,6,Africa,1,0
2,0,1945,9,0,Asia Sud-Est,0,1
4,0,1945,8,3,Asia Sud-Est,7,1
2,0,1945,9,10,Asia Sud-Est,1,0
2,0,1945,10,11,Asia Sud-Est,97,8
4,5000,1945,10,11,Asia Sud-Est,13,1
3,1000000,1945,8,12,Asia Sud-Est,52,4
3,0,1945,11,12,Medio Oriente,13,1
7,160000,1946,9,10,Europa,37,3
2,0,1946,0,0,Africa,0,0
2,1200000,1946,12,7,Asia Sud-Est,91,8
